Price,Return
2018-08-30,-0.004048636809553252
2018-08-31,3.4723202338993175e-05
2018-09-04,-0.0017225181006125245
2018-09-05,-0.002691338949704414
2018-09-06,-0.0030101112454078427
2018-09-07,-0.0019434125293619209
2018-09-10,0.0017389282877608991
2018-09-11,0.0032968776237536357
2018-09-12,0.0002426901743217691
2018-09-13,0.005914345225191742
2018-09-14,0.00017164910819689183
2018-09-17,-0.005294277604449005
2018-09-18,0.005426378910863505
2018-09-19,0.001065322577413541
2018-09-20,0.008104153232837197
2018-09-21,-0.0009140885251583963
2018-09-24,-0.0033216436010610195
2018-09-25,-0.000927473952912039
2018-09-26,-0.0029923189321283683
2018-09-27,0.00279395223376655
2018-09-28,0.00010320879550285156
2018-10-01,0.0034744549371037436
2018-10-02,-0.0005828816936187531
2018-10-03,0.0005486872420672473
2018-10-04,-0.007815938749210938
2018-10-05,-0.005596873241469513
2018-10-08,0.0
2018-10-09,-0.0014590940193035529
2018-10-10,-0.031663382154087705
2018-10-11,-0.022026353647603303
2018-10-12,0.01388837768612139
2018-10-15,-0.005617474437717429
2018-10-16,0.02186612520305342
2018-10-17,0.0001782054709078551
2018-10-18,-0.014441016466464673
2018-10-19,-0.0005425385208834843
2018-10-22,-0.004488766438969338
2018-10-23,-0.005090713492336252
2018-10-24,-0.030298388246648766
2018-10-25,0.017940558981760724
2018-10-26,-0.01758740291697858
2018-10-29,-0.005540145715447808
2018-10-30,0.014818168471065318
2018-10-31,0.010680927277943786
2018-11-01,0.010641704438382193
2018-11-02,-0.005922725903992121
2018-11-05,0.005516758286247203
2018-11-06,0.006328016383815083
2018-11-07,0.02140891881656848
2018-11-08,-0.0018152921556980894
2018-11-09,-0.009768178770332536
2018-11-12,-0.018685007707159307
2018-11-13,-0.0018710011599920584
2018-11-14,-0.006837003145194531
2018-11-15,0.010437139742809576
2018-11-16,0.0026000068133367193
2018-11-19,-0.016913981182857696
2018-11-20,-0.01850645496138592
2018-11-21,0.0034078074399155334
2018-11-23,-0.006678746657680534
2018-11-26,0.01614432423619383
2018-11-27,0.0033645558605077674
2018-11-28,0.023025031985746125
2018-11-29,-0.0021850356507124857
2018-11-30,0.006095195525381403
2018-12-03,0.01324171450243905
2018-12-04,-0.03240250225772667
2018-12-06,-0.0015171397322002456
2018-12-07,-0.02323583904192439
2018-12-10,0.0018969461672484478
2018-12-11,0.00022696730959870237
2018-12-12,0.005035372892063794
2018-12-13,-0.0003386683890665987
2018-12-14,-0.018464966461563925
2018-12-17,-0.019618224757242286
2018-12-18,-0.0010965554938412447
2018-12-19,-0.014975836651711316
2018-12-20,-0.016277897733948832
2018-12-21,-0.020489444713298166
2018-12-24,-0.026422973976206632
2018-12-26,0.05052460938023229
2018-12-27,0.007677364734475223
2018-12-28,-0.001289794746996642
2018-12-31,0.008758756376577637
2019-01-02,0.0010403959438067822
2019-01-03,-0.02386273206895706
2019-01-04,0.033495766228357926
2019-01-07,0.007884481582193681
2019-01-08,0.009395353887683422
2019-01-09,0.00467347738315671
2019-01-10,0.0035277227828265367
2019-01-11,0.00038615648657347457
2019-01-14,-0.0061008434576752535
2019-01-15,0.011460940309667933
2019-01-16,0.002419597015361097
2019-01-17,0.007586807605231893
2019-01-18,0.013309906596954413
2019-01-22,-0.013510569847527854
2019-01-23,0.002092478270641296
2019-01-24,0.0005315924223636692
2019-01-25,0.0084612386095555
2019-01-28,-0.007600128083869451
2019-01-29,-0.0013270566064583766
2019-01-30,0.015830993673966454
2019-01-31,0.008782100167340712
2019-02-01,0.00048204418413599903
2019-02-04,0.00703505729943199
2019-02-05,0.0041919708408073575
2019-02-06,-0.0013181397387168614
2019-02-07,-0.009532781186531558
2019-02-08,0.0012216022233284551
2019-02-11,0.0005544764833029792
2019-02-12,0.012859183340541147
2019-02-13,0.0032471467534787024
2019-02-14,-0.0022182235405642237
2019-02-15,0.010897058376122315
2019-02-19,0.0017308713967323364
2019-02-20,0.002015616509174256
2019-02-21,-0.0035561280820403107
2019-02-22,0.006199763118421631
2019-02-25,0.0013610373399670639
2019-02-26,-0.0007150423359084668
2019-02-27,-0.0004295753648733136
2019-02-28,-0.001862576832813656
2019-03-01,0.006243939515058861
2019-03-04,-0.003637853375480171
2019-03-05,-0.0013597709764804344
2019-03-06,-0.00605694576136917
2019-03-07,-0.008365737806415252
2019-03-08,-0.001999662157534665
2019-03-11,0.014501005976264247
2019-03-12,0.0037712132650380426
2019-03-13,0.0066190374088466175
2019-03-14,-0.0006395557737863822
2019-03-15,0.004940795838953571
2019-03-18,0.003625512907752926
2019-03-19,0.0002478839221160545
2019-03-20,-0.003009700369269286
2019-03-21,0.011294693512372778
2019-03-22,-0.019246481929866666
2019-03-25,-0.000751732881305367
2019-03-26,0.007453668751756792
2019-03-27,-0.005228870179949108
2019-03-28,0.0037906185377576396
2019-03-29,0.006305253637851171
2019-04-01,0.01185927886088245
2019-04-02,0.0004896970946293155
2019-04-03,0.0015738719767026677
2019-04-04,0.002653047719826329
2019-04-05,0.004840423660889659
2019-04-08,0.0007625183312309769
2019-04-09,-0.0051250902702134615
2019-04-10,0.0034109277154250606
2019-04-11,-0.0002776233147333551
2019-04-12,0.0067659729900304555
2019-04-15,-0.0006547130783681743
2019-04-16,0.0006551420084093262
2019-04-17,-0.0024468780618722707
2019-04-18,0.001969190473744886
2019-04-22,0.000862033716934496
2019-04-23,0.008991647919033063
2019-04-24,-0.002219055128010683
2019-04-25,-0.000615970278046718
2019-04-26,0.004656750466195625
2019-04-29,0.001567124694649591
2019-04-30,0.0005106742060665415
2019-05-01,-0.007516362362366746
2019-05-02,-0.002158883748156537
2019-05-03,0.009787917811610924
2019-05-06,-0.004115110962299884
2019-05-07,-0.01670002602907128
2019-05-08,-0.0013891481702117403
2019-05-09,-0.003025855839448255
2019-05-10,0.0050235135413532195
2019-05-13,-0.025130278174597453
2019-05-14,0.00904402540386573
2019-05-15,0.00585736888334476
2019-05-16,0.009260872419953659
2019-05-17,-0.006465366657111726
2019-05-20,-0.0066115690757563295
2019-05-21,0.009015565840294615
2019-05-22,-0.003071531859301535
2019-05-23,-0.01221835560159068
2019-05-24,0.00226808118487698
2019-05-28,-0.009300538479266596
2019-05-29,-0.006710457179855744
2019-05-30,0.002731236483666688
2019-05-31,-0.013475567463288818
2019-06-03,-0.0025430292952801636
2019-06-04,0.021706911111458282
2019-06-05,0.008661995679871248
2019-06-06,0.006502809036556423
2019-06-07,0.010006828121611688
2019-06-10,0.004589744192055489
2019-06-11,-0.00024306470571844319
2019-06-12,-0.001765132585500595
2019-06-13,0.004126589351935106
2019-06-14,-0.0011049627070711665
2019-06-17,0.0003799408516305114
2019-06-18,0.010471316662292285
2019-06-19,0.0022571289920043647
2019-06-20,0.009554392353996022
2019-06-21,-0.0014538872127467517
2019-06-24,-0.001224429442982622
2019-06-25,-0.00980767306321395
2019-06-26,-0.0009975583121225595
2019-06-27,0.003545927311210173
2019-06-28,0.005145716485715823
2019-07-01,0.009078528809471909
2019-07-02,0.002604432299600168
2019-07-03,0.007995342505714653
2019-07-05,-0.0011382597385850568
2019-07-08,-0.005494565532685902
2019-07-09,0.0012464377581382635
2019-07-10,0.0047780592334536465
2019-07-11,0.002344060156742378
2019-07-12,0.0044770987474525015
2019-07-15,0.00033268942553088543
2019-07-16,-0.0032253993153237293
2019-07-17,-0.006805215155852751
2019-07-18,0.0036609111016281393
2019-07-19,-0.005554818618385693
2019-07-22,0.0024565643601646148
2019-07-23,0.007150176965581956
2019-07-24,0.004699549543391246
2019-07-25,-0.004777168101084861
2019-07-26,0.006700257235815021
2019-07-29,-0.001821607180091278
2019-07-30,-0.002454395114898311
2019-07-31,-0.010940529319212078
2019-08-01,-0.00870830173421111
2019-08-02,-0.007529195345256645
2019-08-05,-0.0300729504990902
2019-08-06,0.014022889707734132
2019-08-07,0.000590765851934627
2019-08-08,0.019619896109015045
2019-08-09,-0.0068116089227072685
2019-08-12,-0.012173132271701581
2019-08-13,0.015551745041436194
2019-08-14,-0.029567693767235115
2019-08-15,0.0026417336840645067
2019-08-16,0.014755179395971041
2019-08-19,0.012047295254062673
2019-08-20,-0.0076620438312151595
2019-08-21,0.008135659538248463
2019-08-22,-0.0003082181701796749
2019-08-23,-0.025687399857147852
2019-08-26,0.011058111148369631
2019-08-27,-0.003923408546395057
2019-08-28,0.007041501624452273
2019-08-29,0.012773125008874286
2019-08-30,-0.0004439083376971409
2019-09-03,-0.00584786783384128
2019-09-04,0.011350888353269584
2019-09-05,0.012854926904432906
2019-09-06,0.0007722875980500366
2019-09-09,0.0005035567076596692
2019-09-10,-0.00023473956085440228
2019-09-11,0.007110827823778143
2019-09-12,0.003464019880013991
2019-09-13,-0.000664188532235932
2019-09-16,-0.003088541732386152
2019-09-17,0.002531895112962923
2019-09-18,0.0005983037000754088
2019-09-19,-6.666176101610688e-05
2019-09-20,-0.004724813742216449
2019-09-23,-0.0002344954997620663
2019-09-24,-0.007846780390366126
2019-09-25,0.005914323245076458
2019-09-26,-0.002082980060334916
2019-09-27,-0.00538711797301572
2019-09-30,0.0046377489379945125
2019-10-01,-0.0118948328031655
2019-10-02,-0.01766472235762151
2019-10-03,0.008192976903984128
2019-10-04,0.013532203442955915
2019-10-07,-0.004314679517739339
2019-10-08,-0.015524973582263124
2019-10-09,0.009496235885149362
2019-10-10,0.006763651480182098
2019-10-11,0.010366858465037154
2019-10-14,-0.0011135222239629927
2019-10-15,0.009900339596914165
2019-10-16,-0.0016059245649912013
2019-10-17,0.0029487438734665528
2019-10-18,-0.004377235290151216
2019-10-21,0.006779366331415959
2019-10-22,-0.0032666778002792274
2019-10-23,0.002909374994753522
2019-10-24,0.0016341614401511606
2019-10-25,0.0040951724540572165
2019-10-28,0.0056366225449144824
2019-10-29,-0.0002969296088142226
2019-10-30,0.003067197214853712
2019-10-31,-0.0026634456635077353
2019-11-01,0.009263820623199415
2019-11-04,0.00401798895908434
2019-11-05,-0.001106118811031509
2019-11-06,0.00022803060798604058
2019-11-07,0.0035167772976882894
2019-11-08,0.002465855176210896
2019-11-11,-0.0019094866289897094
2019-11-12,0.002107959386345337
2019-11-13,0.0003236192677800176
2019-11-14,0.0014555990324878199
2019-11-15,0.00723660425467143
2019-11-18,0.000736976864228911
2019-11-19,-0.0002879880042538918
2019-11-20,-0.0037188513210494323
2019-11-21,-0.0016087731605075595
2019-11-22,0.002224027369591264
2019-11-25,0.007749979067199986
2019-11-26,0.002265783592035886
2019-11-27,0.004457496666973482
2019-11-29,-0.0037086160719921324
2019-12-02,-0.008494807723001596
2019-12-03,-0.0067066468097572995
2019-12-04,0.006170384920099581
2019-12-05,0.0017974385211663169
2019-12-06,0.00913452901090328
2019-12-09,-0.003144082209337151
2019-12-10,-0.001115164185775508
2019-12-11,0.002838576243679558
2019-12-12,0.008619245383353125
2019-12-13,0.0005993035035880556
2019-12-16,0.00686977485738538
2019-12-17,0.00021913065047018954
2019-12-18,6.252023791630812e-05
2019-12-19,0.004098851196999265
2019-12-20,0.004384455909160145
2019-12-23,0.0015277205532979732
2019-12-24,3.120658228716877e-05
2019-12-26,0.005323199908104259
2019-12-27,-0.0002478073739554665
2019-12-30,-0.005513146690776183
2019-12-31,0.0024292626735040734
2020-01-02,0.009351844014941824
2020-01-03,-0.007572219374679667
2020-01-06,0.0038152559209754244
2020-01-07,-0.002812081288988577
2020-01-08,0.0053295202090324345
2020-01-09,0.006780883701203333
2020-01-10,-0.0028779266856641117
2020-01-13,0.006877349000871558
2020-01-14,-0.0015242472087286796
2020-01-15,0.0022596550979947505
2020-01-16,0.008318271134196698
2020-01-17,0.0031126134258714355
2020-01-21,-0.0019582456951752203
2020-01-22,0.00012062634020892915
2020-01-23,0.0011471186446130321
2020-01-24,-0.008893360690209295
2020-01-27,-0.01602920552404985
2020-01-28,0.010479250119133754
2020-01-29,-0.0008260272338367347
2020-01-30,0.0032454591865918037
2020-01-31,-0.018158056519623877
2020-02-03,0.007428539191974837
2020-02-04,0.015241027980535282
2020-02-05,0.011548240008185662
2020-02-06,0.0033649097106238646
2020-02-07,-0.005329583506131663
2020-02-10,0.007465286323359299
2020-02-11,0.0017329099653020652
2020-02-12,0.006442643949504223
2020-02-13,-0.001066933232186873
2020-02-14,0.0016023068001063123
2020-02-18,-0.002577227551850858
2020-02-19,0.00478146643241617
2020-02-20,-0.004108383606625021
2020-02-21,-0.010298455256420813
2020-02-24,-0.03316541392878858
2020-02-25,-0.03030192540751464
2020-02-26,-0.0036780742357450658
2020-02-27,-0.044911790034462884
2020-02-28,-0.004201399884546486
2020-03-02,0.04330671663115626
2020-03-03,-0.02863280937286905
2020-03-04,0.042033292939600786
2020-03-05,-0.03324202690270017
2020-03-06,-0.016531005820799916
2020-03-09,-0.07809443381282177
2020-03-10,0.05174485104494697
2020-03-11,-0.04874838664086678
2020-03-12,-0.09567713257921084
2020-03-13,0.08548619091990473
2020-03-16,-0.10942362465783728
2020-03-17,0.053991823464136335
2020-03-18,-0.050632828015030995
2020-03-19,0.002124795759427922
2020-03-20,-0.043094135708981796
2020-03-23,-0.02556815612502783
2020-03-24,0.09060319289940755
2020-03-25,0.014970262495314302
2020-03-26,0.058389911183686305
2020-03-27,-0.029785557649044225
2020-03-30,0.032475644377205404
2020-03-31,-0.014905348286217368
2020-04-01,-0.04500484452746911
2020-04-02,0.023075354549950466
2020-04-03,-0.014454136527314199
2020-04-06,0.06716619153375647
2020-04-07,0.0010194600555537559
2020-04-08,0.03356820950505801
2020-04-09,0.015217490061366856
2020-04-13,-0.009130172238973389
2020-04-14,0.029493003594572187
2020-04-15,-0.021248112221951998
2020-04-16,0.004824032073597051
2020-04-17,0.02701565826319241
2020-04-20,-0.017618374282398985
2020-04-21,-0.030362903244770312
2020-04-22,0.022194362566792636
2020-04-23,-7.164950202409592e-05
2020-04-24,0.01393872484643488
2020-04-27,0.014418351816629649
2020-04-28,-0.00459824496914496
2020-04-29,0.026178712379116176
2020-04-30,-0.009310976030438622
2020-05-01,-0.02647336660873556
2020-05-04,0.0027582193978021863
2020-05-05,0.009239411979466539
2020-05-06,-0.00677840101785343
2020-05-07,0.012066417711482869
2020-05-08,0.016546176308484872
2020-05-11,0.00020514334674381907
2020-05-12,-0.019931383890268606
2020-05-13,-0.017686286181337274
2020-05-14,0.011967524294759668
2020-05-15,0.004596952513377106
2020-05-18,0.030459392391928963
2020-05-19,-0.010270963495970342
2020-05-20,0.016988199215503652
2020-05-21,-0.006904192289783451
2020-05-22,0.0018993899317176766
2020-05-26,0.012320219699508916
2020-05-27,0.014879225983572164
2020-05-28,-0.001844715368228611
2020-05-29,0.0044555190102655295
2020-06-01,0.004042029359191623
2020-06-02,0.008279929087382065
2020-06-03,0.013308204831322445
2020-06-04,-0.0026266632997751227
2020-06-05,0.025629429752711097
2020-06-08,0.012087503873634997
2020-06-09,-0.007456524182074431
2020-06-10,-0.005579860567475059
2020-06-11,-0.057649106124534666
2020-06-12,0.011975619227866163
2020-06-15,0.009335736957285512
2020-06-16,0.01924763169108723
2020-06-17,-0.004153657504739727
2020-06-18,0.0003847718723475335
2020-06-19,-0.005714457440337606
2020-06-22,0.006415022077437493
2020-06-23,0.004603404093112662
2020-06-24,-0.025508674001277987
2020-06-25,0.010720810584812668
2020-06-26,-0.023751928213973317
2020-06-29,0.014697922423963616
2020-06-30,0.01280947229473739
2020-07-01,0.0070047284348873085
2020-07-02,0.005507097083206736
2020-07-06,0.015437254264794475
2020-07-07,-0.010313871180474665
2020-07-08,0.0076485115673139425
2020-07-09,-0.0056929200991585605
2020-07-10,0.010210533202870353
2020-07-13,-0.008659127450818649
2020-07-14,0.012959545341709289
2020-07-15,0.009186937812459828
2020-07-16,-0.003293450123797559
2020-07-17,0.002898959366889997
2020-07-20,0.008081881315330497
2020-07-21,0.002127482465192454
2020-07-22,0.005691804217756724
2020-07-23,-0.011931329355416742
2020-07-24,-0.006440454147908281
2020-07-27,0.007292208125738053
2020-07-28,-0.006342469919389804
2020-07-29,0.012298714141365963
2020-07-30,-0.0035679361257210385
2020-07-31,0.007902372970758575
2020-08-03,0.006952331398871747
2020-08-04,0.003862563054760404
2020-08-05,0.006210930758758115
2020-08-06,0.006684345751769127
2020-08-07,0.000717868365756491
2020-08-10,0.002989317335922337
2020-08-11,-0.008254888189270337
2020-08-12,0.013941997881561141
2020-08-13,-0.001807387684951478
2020-08-14,2.9750335963418806e-05
2020-08-17,0.0031763410445735385
2020-08-18,0.0021605414581451488
2020-08-19,-0.004163713212583908
2020-08-20,0.0031136286793997936
2020-08-21,0.00354723440346727
2020-08-24,0.010133546122622183
2020-08-25,0.0034989479605507245
2020-08-26,0.01002574158771763
2020-08-27,0.002186511985603934
2020-08-28,0.006459393488142728
2020-08-31,-0.003622677402030039
2020-09-01,0.009418536893783358
2020-09-02,0.014464068309135492
2020-09-03,-0.034414129951779726
2020-09-04,-0.008164967989771399
2020-09-08,-0.027322770335233892
2020-09-09,0.019747140836788413
2020-09-10,-0.017363610814609465
2020-09-11,0.0005094193212087372
2020-09-14,0.013171158654633697
2020-09-15,0.005052581263346845
2020-09-16,-0.003968623118889125
2020-09-17,-0.008795334449876901
2020-09-18,-0.011512964820569405
2020-09-21,-0.01112963286222024
2020-09-22,0.010184602701789558
2020-09-23,-0.02319106538985638
2020-09-24,0.0026655956117955792
2020-09-25,0.01616682060883967
2020-09-28,0.01660943356860778
2020-09-29,-0.005446088002337368
2020-09-30,0.007582014437595319
2020-10-01,0.006419980339576137
2020-10-02,-0.009494458813801954
2020-10-05,0.01773292336257981
2020-10-06,-0.014215756711807082
2020-10-07,0.017406621930998734
2020-10-08,0.008862337781459617
2020-10-09,0.008930509612347759
2020-10-12,0.016087319098828434
2020-10-13,-0.006526013878341286
2020-10-14,-0.006283258525045632
2020-10-15,-0.001235967736882504
2020-10-16,-0.0006042932027597869
2020-10-19,-0.015203438877581021
2020-10-20,0.004005740588746365
2020-10-21,-0.001892955372032934
2020-10-22,0.0054853060356472305
2020-10-23,0.0033952154871443874
2020-10-26,-0.018479895038662653
2020-10-27,-0.0034476287213717205
2020-10-28,-0.034178828922971416
2020-10-29,0.010163410996758326
2020-10-30,-0.010424714458340145
2020-11-02,0.011208382181128629
2020-11-03,0.017655965987815714
2020-11-04,0.022349588061798986
2020-11-05,0.019502458748878793
2020-11-06,-0.0002283524073837251
2020-11-09,0.012565438939002638
2020-11-10,-0.0014665765373681472
2020-11-11,0.007428597606223386
2020-11-12,-0.00970095644451252
2020-11-13,0.013844626707804952
2020-11-16,0.01248248392518514
2020-11-17,-0.0053782973017417746
2020-11-18,-0.012034820488719955
2020-11-19,0.004210220178628488
2020-11-20,-0.006847702892173069
2020-11-23,0.005994314756270214
2020-11-24,0.016113791523040488
2020-11-25,-0.00154170573432999
2020-11-27,0.0027849862597506547
2020-11-30,-0.004427009370414403
2020-12-01,0.010937235468261308
2020-12-02,0.002103808329014356
2020-12-03,-0.00027282960824248637
2020-12-04,0.008617787471483007
2020-12-07,-0.002055124673657649
2020-12-08,0.0029263843284281776
2020-12-09,-0.00896879640066739
2020-12-10,-0.00032719877397113795
2020-12-11,-0.00117278634339546
2020-12-14,-0.004476968471472276
2020-12-15,0.013519396132018802
2020-12-16,0.0015694109223609587
2020-12-17,0.005591960873303048
2020-12-18,-0.003992924556384558
2020-12-21,-0.0035758138961548003
2020-12-22,-0.0016850995818222803
2020-12-23,0.0008986759152094237
2020-12-24,0.0038904989358985453
2020-12-28,0.00859065670951531
2020-12-29,-0.0019078543003320236
2020-12-30,0.0014267390488911236
2020-12-31,0.0050809927683694855
2021-01-04,-0.013614107151273314
2021-01-05,0.00688757445966548
2021-01-06,0.005978359437591951
2021-01-07,0.014857690270539514
2021-01-08,0.005697496138960645
2021-01-11,-0.006740673736385205
2021-01-12,0.0002111637236261732
2021-01-13,0.0026928479722074794
2021-01-14,-0.00350200058982153
2021-01-15,-0.007292514566931918
2021-01-19,0.007852004486611053
2021-01-20,0.013838556647892242
2021-01-21,0.0009117319790714618
2021-01-22,-0.003539549085899374
2021-01-25,0.0039441268056576995
2021-01-26,-0.00156117866778116
2021-01-27,-0.024440375156300265
2021-01-28,0.008600210032542188
2021-01-29,-0.020019729884975357
2021-02-01,0.016645675344444166
2021-02-02,0.014140200424358706
2021-02-03,0.0007863140063630869
2021-02-04,0.011365668765994652
2021-02-05,0.003935717738978717
2021-02-08,0.007222076860827986
2021-02-09,-0.0006658864225809191
2021-02-10,-0.0004355356183357584
2021-02-11,0.0016150083302415297
2021-02-12,0.004939797576741345
2021-02-16,-0.0008660187193597624
2021-02-17,0.00022950512561470404
2021-02-18,-0.004256034958091348
2021-02-19,-0.0017659851316200736
2021-02-22,-0.007691761571400946
2021-02-23,0.0012144242208409484
2021-02-24,0.011019320236070218
2021-02-25,-0.024095925070430235
2021-02-26,-0.005152561410805334
2021-03-01,0.024240217119623875
2021-03-02,-0.007803109814425002
2021-03-03,-0.013245604427436941
2021-03-04,-0.01237497251848918
2021-03-05,0.018396784672013444
2021-03-08,-0.004978808278299884
2021-03-09,0.01427735656161544
2021-03-10,0.006224533609618943
2021-03-11,0.010139192353882276
2021-03-12,0.001346890575213644
2021-03-15,0.005963628362987583
2021-03-16,-0.0012611489667476716
2021-03-17,0.003409534094473976
2021-03-18,-0.014549540552735718
2021-03-19,-0.0018503253247214024
2021-03-22,0.007984944397378513
2021-03-23,-0.00787072704747549
2021-03-24,-0.0050837823936670246
2021-03-25,0.005625973893617742
2021-03-26,0.01611481057293984
2021-03-29,-0.0005051033709105868
2021-03-30,-0.002653173969996425
2021-03-31,0.00405370655556303
2021-04-01,0.01079890912469339
2021-04-05,0.014353117368770096
2021-04-06,-0.0005905130438910167
2021-04-07,0.0011570110537080236
2021-04-08,0.004746838486474392
2021-04-09,0.00727035781148877
2021-04-12,0.00036442987076923394
2021-04-13,0.002963535616652413
2021-04-14,-0.0034149217090504447
2021-04-15,0.010742460668316411
2021-04-16,0.0033422507032006
2021-04-19,-0.004912919651077319
2021-04-20,-0.00732139741767901
2021-04-21,0.009462073634893597
2021-04-22,-0.009133338089831411
2021-04-23,0.010842501010521755
2021-04-26,0.0020877225027398083
2021-04-27,-0.00021559399227011333
2021-04-28,-0.0002874425983062645
