Price,Price
Ticker,SPY
Date,
2018-10-02,260.6874694824219
2018-10-03,260.83050537109375
2018-10-04,258.7918701171875
2018-10-05,257.34344482421875
2018-10-08,257.34344482421875
2018-10-09,256.96795654296875
2018-10-10,248.83148193359375
2018-10-11,243.3506317138672
2018-10-12,246.73037719726562
2018-10-15,245.34437561035156
2018-10-16,250.7091064453125
2018-10-17,250.7537841796875
2018-10-18,247.1326446533203
2018-10-19,246.99856567382812
2018-10-22,245.8898468017578
2018-10-23,244.63809204101562
2018-10-24,237.2259521484375
2018-10-25,241.48191833496094
2018-10-26,237.23487854003906
2018-10-29,235.92056274414062
2018-10-30,239.41647338867188
2018-10-31,241.97366333007812
2018-11-01,244.54867553710938
2018-11-02,243.10028076171875
2018-11-05,244.44140625
2018-11-06,245.9882354736328
2018-11-07,251.25457763671875
2018-11-08,250.79847717285156
2018-11-09,248.3486328125
2018-11-12,243.70823669433594
2018-11-13,243.25225830078125
2018-11-14,241.58914184570312
2018-11-15,244.1106414794922
2018-11-16,244.74533081054688
2018-11-19,240.605712890625
2018-11-20,236.1529541015625
2018-11-21,236.9577178955078
2018-11-23,235.37513732910156
2018-11-26,239.17510986328125
2018-11-27,239.97982788085938
2018-11-28,245.50537109375
2018-11-29,244.96893310546875
2018-11-30,246.46206665039062
2018-12-03,249.72564697265625
2018-12-04,241.6339111328125
2018-12-06,241.26731872558594
2018-12-07,235.66127014160156
2018-12-10,236.10830688476562
2018-12-11,236.16189575195312
2018-12-12,237.35105895996094
2018-12-13,237.2706756591797
2018-12-14,232.8894805908203
2018-12-17,228.3206024169922
2018-12-18,228.0702362060547
2018-12-19,224.65469360351562
2018-12-20,220.99778747558594
2018-12-21,216.46966552734375
2018-12-24,210.74989318847656
2018-12-26,221.39794921875
2018-12-27,223.0977020263672
2018-12-28,222.80995178222656
2018-12-31,224.76148986816406
2019-01-02,224.99533081054688
2019-01-03,219.62632751464844
2019-01-04,226.98287963867188
2019-01-07,228.77252197265625
2019-01-08,230.9219207763672
2019-01-09,232.00112915039062
2019-01-10,232.81956481933594
2019-01-11,232.9094696044922
2019-01-14,231.488525390625
2019-01-15,234.1416015625
2019-01-16,234.7081298828125
2019-01-17,236.4888153076172
2019-01-18,239.63645935058594
2019-01-22,236.39883422851562
2019-01-23,236.89349365234375
2019-01-24,237.01942443847656
2019-01-25,239.02490234375
2019-01-28,237.20828247070312
2019-01-29,236.89349365234375
2019-01-30,240.6437530517578
2019-01-31,242.75711059570312
2019-02-01,242.87413024902344
2019-02-04,244.582763671875
2019-02-05,245.60804748535156
2019-02-06,245.2843017578125
2019-02-07,242.94606018066406
2019-02-08,243.2428436279297
2019-02-11,243.37771606445312
2019-02-12,246.50735473632812
2019-02-13,247.30780029296875
2019-02-14,246.75921630859375
2019-02-15,249.4481658935547
2019-02-19,249.8799285888672
2019-02-20,250.3835906982422
2019-02-21,249.49319458007812
2019-02-22,251.0399932861328
2019-02-25,251.3816680908203
2019-02-26,251.20191955566406
2019-02-27,251.09400939941406
2019-02-28,250.62632751464844
2019-03-01,252.19122314453125
2019-03-04,251.27378845214844
2019-03-05,250.93211364746094
2019-03-06,249.4122314453125
2019-03-07,247.32571411132812
2019-03-08,246.83114624023438
2019-03-11,250.4104461669922
2019-03-12,251.35479736328125
2019-03-13,253.01852416992188
2019-03-14,252.85670471191406
2019-03-15,254.10601806640625
2019-03-18,255.02728271484375
2019-03-19,255.0904998779297
2019-03-20,254.32275390625
2019-03-21,257.19525146484375
2019-03-22,252.24514770507812
2019-03-25,252.05552673339844
2019-03-26,253.93426513671875
2019-03-27,252.60647583007812
2019-03-28,253.5640106201172
2019-03-29,255.1627960205078
2019-04-01,258.1888427734375
2019-04-02,258.3152770996094
2019-04-03,258.7218322753906
2019-04-04,259.4082336425781
2019-04-05,260.66387939453125
2019-04-08,260.8626403808594
2019-04-09,259.52569580078125
2019-04-10,260.4109191894531
2019-04-11,260.338623046875
2019-04-12,262.1000671386719
2019-04-15,261.928466796875
2019-04-16,262.1000671386719
2019-04-17,261.458740234375
2019-04-18,261.9736022949219
2019-04-22,262.1994323730469
2019-04-23,264.5570373535156
2019-04-24,263.969970703125
2019-04-25,263.807373046875
2019-04-26,265.0358581542969
2019-04-29,265.4512023925781
2019-04-30,265.5867614746094
2019-05-01,263.59051513671875
2019-05-02,263.0214538574219
2019-05-03,265.59588623046875
2019-05-06,264.5029296875
2019-05-07,260.0857238769531
2019-05-08,259.72442626953125
2019-05-09,258.93853759765625
2019-05-10,260.23931884765625
2019-05-13,253.69943237304688
2019-05-14,255.993896484375
2019-05-15,257.49334716796875
2019-05-16,259.8779602050781
2019-05-17,258.19775390625
2019-05-20,256.49066162109375
2019-05-21,258.8030700683594
2019-05-22,258.0081481933594
2019-05-23,254.855712890625
2019-05-24,255.43374633789062
2019-05-28,253.05807495117188
2019-05-29,251.3599395751953
2019-05-30,252.0464630126953
2019-05-31,248.64999389648438
2019-06-03,248.01766967773438
2019-06-04,253.4013671875
2019-06-05,255.59632873535156
2019-06-06,257.2584228515625
2019-06-07,259.832763671875
2019-06-10,261.02532958984375
2019-06-11,260.9618835449219
2019-06-12,260.5012512207031
2019-06-13,261.57623291015625
2019-06-14,261.2872009277344
2019-06-17,261.386474609375
2019-06-18,264.12353515625
2019-06-19,264.7196960449219
2019-06-20,267.2489318847656
2019-06-21,266.8603820800781
2019-06-24,266.53363037109375
2019-06-25,263.9195556640625
2019-06-26,263.6562805175781
2019-06-27,264.5911865234375
2019-06-28,265.95269775390625
2019-07-01,268.3671569824219
2019-07-02,269.06610107421875
2019-07-03,271.2173767089844
2019-07-05,270.9086608886719
2019-07-08,269.4201354980469
2019-07-09,269.7559509277344
2019-07-10,271.04486083984375
2019-07-11,271.6802062988281
2019-07-12,272.89654541015625
2019-07-15,272.9873352050781
2019-07-16,272.1068420410156
2019-07-17,270.2550964355469
2019-07-18,271.2444763183594
2019-07-19,269.7377624511719
2019-07-22,270.400390625
